player_id;player_name;age;country;height_cm;weight_lbs;position;overall;potential;Value_millions;pref_foot;weak_foot;skill_moves;international_reputation;Attacking_work_rate;Defensive_work_rate;body_type;club_country;club_name;club_overall
262016;Danny Norris;19;Republic of Ireland;177;143;LM;53;64;0,2;Left;4;3;1;Medium; High;Lean (170-185);Republic of Ireland;Ucd;54
257921;Andreas Gülstorff;19;Denmark;181;165;GK;54;68;0,22;Right;3;1;1;Medium; Medium;Lean (170-185);Denmark;Nordsjælland;67
257922;Jake Matthew Hull;20;England;198;207;CB;54;65;0,22;Right;2;2;1;Medium; Medium;Lean (185+);England;Rotherham United;67
275331;Liam Möller;17;Finland;174;146;CAM;54;72;0,275;Right;4;2;1;High; Medium;Normal (170-185);Finland;Hjk;64
266628;Cameron Windust;21;Australia;183;165;CB;54;63;0,23;Right;2;2;1;Medium; Medium;Lean (170-185);Australia;Central Coast Mariners;63
264581;Jayden Fevrier;19;England;175;157;LM;54;68;0,25;Left;3;2;1;High; Medium;Stocky (170-185);England;Colchester United;61
265605;Emmanuel Ilesanmi;17;England;188;174;ST;54;62;0,22;Right;2;2;1;High; Medium;Normal (185+);England;Harrogate Town;61
271237;Benni Smales-Braithwaite;20;England;185;165;ST;54;60;0,17;Right;2;2;1;Medium; Medium;Normal (185+);England;Barrow;62
273797;Seung Ho Park;18;Korea Republic;180;159;ST;54;66;0,25;Right;4;2;1;High; Low;Normal (170-185);Korea Republic;Incheon United;66
269958;Leon Nübel;18;Germany;186;172;GK;54;65;0,2;Right;3;1;1;Medium; Medium;Normal (185+);Germany;Verl;63
268424;Casper Andersson;17;Sweden;184;168;GK;54;74;0,25;Right;3;1;1;Medium; Medium;Normal (170-185);Sweden;Kalmar;63
222345;臧一锋;28;China PR;174;143;LM;54;54;0,11;Left;3;3;1;High; Low;Normal (170-185);China PR;Cangzhou Mighty Lions;61
255369;Mohammed Khalil Maran;21;Saudi Arabia;175;141;ST;54;65;0,24;Left;3;2;1;Medium; Medium;Lean (170-185);Saudi Arabia;Al Nassr;73
273548;Peter Stroud;20;United States;177;146;CM;54;67;0,25;Right;4;2;1;High; Medium;Normal (170-185);United States;New York Rb;69
264077;Bailey Akehurst;18;England;180;154;LB;54;66;0,24;Left;2;2;1;High; Medium;Normal (170-185);England;Gillingham;62
268429;David Kubatta;18;Germany;195;181;CB;54;68;0,23;Right;3;2;1;Medium; Medium;Stocky (185+);Germany;Viktoria Köln;65
273805;Sebastian Micu;21;Romania;185;176;GK;54;62;0,21;Right;1;1;1;Medium; Medium;Normal (185+);Romania;Argeş;64
271502;Serif Berbic;20;Switzerland;194;185;GK;54;66;0,23;Right;3;1;1;Medium; Medium;Normal (185+);Switzerland;Lugano;67
274574;Nelson Pierre;17;United States;185;179;ST;54;71;0,275;Right;3;2;1;High; Medium;Lean (185+);United States;Philadelphia Union;71
274830;Michał Gurgul;16;Poland;181;150;CB;54;74;0,275;Left;2;2;1;Medium; Medium;Lean (170-185);Poland;Lech Poznań;69
270735;Aakash Sangwan;26;India;178;154;LB;54;55;0,12;Left;4;2;1;Medium; High;Normal (170-185);India;Chennaiyin;59
274831;Casper Glenna Andersen;17;Norway;177;154;RB;54;72;0,25;Right;3;2;1;High; Low;Lean (170-185);Norway;Odd;62
275087;Richie Sagrado Sebastiao;18;Belgium;183;174;RB;54;67;0,24;Right;2;2;1;Medium; Medium;Normal (170-185);Belgium;Oh Leuven;69
275088;Noah Solheid;18;Belgium;196;168;CB;54;67;0,23;Right;3;2;1;Medium; Medium;Lean (185+);Belgium;Rfc Seraing;65
252816;Sung Soo Jeon;21;Korea Republic;185;176;ST;54;64;0,24;Right;3;2;1;High; Medium;Lean (185+);Korea Republic;Seongnam;61
255632;杨一鸣;27;China PR;193;181;CB;54;55;0,11;Right;2;2;1;Medium; Medium;Lean (185+);China PR;Cangzhou Mighty Lions;61
268433;Kobe Franklin;19;Canada;168;152;RB;52;65;0,18;Right;2;2;1;Medium; Medium;Normal (170-);Canada;Toronto;70
272529;Mustapha Isah Ubandoma;17;Nigeria;175;143;RM;54;74;0,3;Right;3;4;1;Medium; Low;Lean (170-185);Denmark;Randers;67
267922;Jacob Jackson;22;United States;180;190;GK;54;66;0,23;Right;2;1;1;Medium; Medium;Normal (170-185);United States;New England;69
273554;Amet Korça;21;United States;193;181;CB;54;63;0,23;Right;2;2;1;Low; Medium;Lean (185+);United States;Dallas;68
275090;Lars Villiger;19;Switzerland;190;187;ST;54;70;0,275;Right;3;2;1;Medium; Medium;Normal (185+);Switzerland;Luzern;67
269715;Leander Øy;18;Norway;182;154;GK;54;72;0,24;Right;2;1;1;Medium; Medium;Normal (170-185);Norway;Sarpsborg 08;63
259987;Melker Ellborg;19;Sweden;191;185;GK;54;71;0,25;Right;1;1;1;Medium; Medium;Normal (185+);Sweden;Malmö Ff;69
269716;Albert Palmberg Thorsen;19;Norway;179;150;ST;54;70;0,275;Right;3;2;1;Medium; Medium;Normal (170-185);Norway;Strømsgodset;63
257684;Makan Winkle Chothe;22;India;165;128;RM;54;63;0,24;Left;3;2;1;Medium; Low;Lean (170-);India;Goa;60
259732;Mirshad Michu;28;India;177;165;GK;54;56;0,09;Right;2;1;1;Medium; Medium;Lean (170-185);India;Northeast United;57
272538;Finn Hetzsch;17;Germany;178;154;LB;54;70;0,25;Left;3;2;1;Medium; Medium;Lean (170-185);Germany;Erzgebirge Aue;65
251546;Kyron Gordon;20;England;185;154;CB;54;71;0,275;Right;2;2;1;Medium; Medium;Lean (185+);England;Sheffield United;72
247708;蔡明民;21;China PR;175;154;CAM;54;64;0,24;Left;3;2;1;Medium; Medium;Normal (170-185);China PR;Guangzhou;61
263325;Joshua Hinds;19;England;175;159;ST;54;69;0,25;Right;3;2;1;Medium; Medium;Lean (170-185);England;Hull City;70
275101;Bernard Kamungo;20;Tanzania;175;150;RW;54;66;0,25;Left;2;2;1;High; Low;Stocky (170-185);United States;Dallas;69
261022;Bento Estrela;16;United States;183;157;CM;54;76;0,325;Right;4;3;1;High; Low;Normal (170-185);United States;New York Rb;69
268447;Andreas Waterfield Skjold;19;Norway;168;143;CAM;52;69;0,21;Left;2;3;1;Medium; Medium;Normal (170-);Norway;Strømsgodset;63
273824;Tayt Trusty;18;Cyprus;184;157;CAM;54;67;0,25;Right;3;2;1;Medium; Medium;Lean (170-185);England;Hartlepool United;61
267425;Alex Nolan;19;Republic of Ireland;182;165;LM;54;65;0,23;Right;3;2;1;Medium; Medium;Lean (170-185);Republic of Ireland;Ucd;54
266148;Corey Hollman;18;Australia;180;159;CM;54;69;0,25;Left;3;2;1;High; Medium;Lean (170-185);Australia;Sydney;66
268452;Gabriel Eugen David;19;Romania;180;159;CDM;54;66;0,24;Right;2;2;1;Medium; High;Normal (170-185);Romania;Botoşani;63
267941;Daniel Kanu;17;England;181;163;ST;54;69;0,25;Right;3;2;1;Medium; Medium;Lean (170-185);England;Charlton Athletic;66
274853;Diego Madritsch;16;Austria;170;143;CM;56;75;0,35;Right;3;3;1;Medium; Medium;Normal (170-);Austria;Ried;65
270503;Linus Carlstrand;17;Sweden;184;174;ST;53;74;0,3;Right;3;2;1;High; Medium;Normal (170-185);Sweden;Ifk Göteborg;66
263849;Claudiu Negoescu;19;Romania;176;154;RM;54;72;0,275;Right;2;2;1;High; Medium;Normal (170-185);Romania;Uta Arad;65
264362;PC Laldinpuia;25;India;180;172;CB;54;59;0,14;Right;3;2;1;Low; Medium;Normal (170-185);India;Jamshedpur;58
270763;Maciej Kowal;19;Poland;195;192;GK;54;67;0,22;Left;1;1;1;Medium; Medium;Normal (185+);Poland;Pogoń Szczecin;68
274861;Aldo Galeano;23;Paraguay;185;165;GK;54;61;0,18;Right;1;1;1;Medium; Medium;Lean (185+);Paraguay;Sportivo Ameliano;65
248237;何宇鹏;22;China PR;182;152;RB;54;61;0,21;Right;3;2;1;High; Medium;Lean (170-185);China PR;China Pr;62
257965;Hassan Al Slais;21;Saudi Arabia;181;172;ST;54;63;0,24;Right;3;2;1;Medium; Medium;Normal (170-185);Saudi Arabia;Al Fateh;68
245167;Lalruatthara Lalruatthara;27;India;184;168;LB;54;54;0,1;Left;4;2;1;Low; Medium;Normal (170-185);India;Odisha Fc;58
273841;Ali Auglah;20;Australia;175;154;RM;52;63;0,17;Left;3;3;1;Medium; Low;Normal (170-185);Australia;Macarthur;63
245425;Noah James;21;Australia;185;172;GK;54;65;0,21;Right;3;1;1;Medium; Medium;Lean (185+);Australia;Newcastle Jets;63
224692;廖承坚;28;China PR;182;165;RWB;54;54;0,1;Right;3;2;1;Medium; High;Normal (170-185);China PR;Changchun Yatai;64
247221;韩轩;27;China PR;185;172;CB;54;56;0,11;Right;3;2;1;Low; Medium;Normal (185+);China PR;Wuhan Zall;61
269498;Jamie Geoghegan;19;Republic of Ireland;185;181;CB;54;61;0,19;Right;3;2;1;Medium; Medium;Normal (185+);Republic of Ireland;Drogheda United;56
273851;William Elgaard Kaastrup;18;Denmark;176;152;LB;54;71;0,25;Left;3;3;1;Medium; Medium;Lean (170-185);Denmark;Randers;67
246715;Sarthak Golui;24;India;180;154;CB;54;59;0,15;Right;3;2;1;Low; High;Normal (170-185);India;East Bengal;58
248252;Jayesh Rane;29;India;175;150;CAM;54;54;0,11;Right;4;3;1;Low; Low;Normal (170-185);India;Bengaluru;61
272830;Muath Faqihi;20;Saudi Arabia;171;148;LB;54;66;0,25;Left;3;2;1;Medium; Medium;Normal (170-185);Saudi Arabia;Al Hilal;73
261056;Ji Hoon Lee;20;Korea Republic;177;132;RM;55;69;0,3;Right;3;3;1;Medium; Medium;Normal (170-185);Korea Republic;Gimcheon Sangmu;65
272324;Jake Girdwood-Reich;18;Australia;180;165;CDM;54;68;0,24;Right;2;2;1;Medium; High;Normal (170-185);Australia;Sydney;66
268741;Bartosz Cybulski;19;Poland;196;192;ST;54;67;0,25;Right;2;2;1;High; Medium;Lean (185+);England;Derby County;67
275142;Jorge Andreé Del Castillo Díaz;17;Peru;177;146;CM;55;74;0,325;Right;3;2;1;Medium; Medium;Normal (170-185);Peru;Alianza Lima;70
257741;Valentin Marin Sima;24;Romania;190;183;GK;54;60;0,14;Right;2;1;1;Medium; Medium;Normal (185+);Romania;Mioveni;63
269008;高玉男;18;China PR;180;123;CM;54;66;0,25;Right;3;2;1;Medium; Medium;Lean (170-185);China PR;Hebei;55
275153;Malcolm John Matarr Jeng;17;Sweden;185;165;LB;57;78;0,5;Left;3;2;1;Medium; Medium;Normal (185+);Sweden;Sirius;63
261585;Wilfredo Rivera Cepeda;18;Puerto Rico;167;148;LM;54;69;0,25;Left;2;4;1;Medium; Medium;Normal (170-);United States;Orlando City;69
269522;陈国抗;23;China PR;173;146;RM;52;56;0,11;Right;3;2;1;Medium; Medium;Normal (170-185);China PR;China Pr;62
267731;Bendik Kristiansen;19;Norway;185;176;CB;54;68;0,24;Right;2;2;1;Medium; Medium;Normal (185+);Norway;Jerv;60
271059;Alessandro Lai;21;Italy;187;172;GK;54;62;0,21;Right;2;1;1;Medium; Medium;Normal (185+);Italy;Cosenza;67
272851;Engin Can Aksoy;18;Turkey;178;163;LB;54;65;0,22;Left;2;2;1;Medium; Medium;Normal (170-185);Turkey;Hatayspor;68
274131;De Pievre Guy Boa Ilunga;16;Sweden;176;157;CM;54;80;0,425;Right;3;4;1;Medium; Medium;Normal (170-185);Sweden;Degerfors;62
270549;Oskar Mielcarz;18;Poland;198;198;GK;54;72;0,24;Left;2;1;1;Medium; Medium;Lean (185+);Poland;Śląsk Wrocław;65
261333;Jeremy Rafanello;22;United States;185;170;ST;54;61;0,22;Right;3;2;1;Medium; Medium;Normal (185+);United States;Philadelphia Union;70
275160;Anthony Pavlesic;16;Australia;188;176;GK;54;75;0,3;Right;2;1;1;Medium; Medium;Normal (185+);Australia;Central Coast Mariners;64
269017;李永佳;20;China PR;173;139;CM;52;59;0,16;Right;3;2;1;Medium; Medium;Normal (170-185);China PR;Guangzhou City;61
267994;Sławomir Abramowicz;18;Poland;188;172;GK;52;68;0,18;Left;1;1;1;Medium; Medium;Normal (185+);Poland;Jagiellonia Białystok;66
263899;Rhys Bozinovski;17;Australia;173;150;CDM;54;70;0,25;Right;3;2;1;Medium; Medium;Normal (170-185);Australia;Western United;66
270811;James Taylor;20;England;180;157;RB;54;66;0,25;Right;3;2;1;High; Medium;Normal (170-185);England;Bristol City;69
272603;Nolan Norris;17;United States;178;150;LB;54;70;0,25;Left;3;2;1;High; Low;Normal (170-185);United States;Dallas;68
274397;Mihnea Gabriel Rădulescu;16;Romania;180;154;RW;53;70;0,23;Right;3;2;1;Medium; Medium;Normal (170-185);Romania;Petrolul 52;64
222173;陈杰;32;China PR;178;165;CM;54;54;0,08;Right;3;2;1;Low; High;Normal (170-185);China PR;Meizhou Hakka;61
266718;Kiyan Nassiri;21;India;174;143;ST;54;63;0,24;Right;3;2;1;Medium; Medium;Lean (170-185);India;Atk Mohun Bagan;63
273886;Abdulrahman Al Bouq;22;Saudi Arabia;185;154;GK;54;62;0,21;Right;3;1;1;Medium; Medium;Normal (185+);Saudi Arabia;Abha;65
268767;Jack Lynn;22;United States;185;174;ST;54;63;0,24;Right;3;2;1;Medium; Medium;Normal (185+);United States;Orlando City;69
270815;Lukas Eixler;18;Germany;191;172;RM;54;68;0,25;Right;2;2;1;Medium; Medium;Lean (185+);Germany;Meppen;64
271072;Emre Topçu;16;Turkey;183;143;CAM;55;70;0,3;Right;2;2;1;Medium; Medium;Lean (170-185);Republic of Ireland;Drogheda United;56
267745;Sonny Fish;18;Wales;170;154;ST;54;65;0,23;Right;3;2;1;Medium; Medium;Normal (170-);England;Leyton Orient;63
275169;Luca Mitrică;19;Romania;181;159;LW;54;68;0,25;Right;3;2;1;Medium; Medium;Normal (170-185);Romania;Hermannstadt;65
275425;Cristián Fernández Fuenzalida;18;Bolivia;180;163;CM;54;66;0,25;Right;2;2;1;Medium; Medium;Normal (170-185);Bolivia;Guabirá;64
272354;Maurizio Robotta;17;Germany;181;163;RB;54;66;0,23;Right;3;2;1;Medium; Medium;Normal (170-185);Germany;Wehen Wiesbaden;65
274914;Markus Olsvik Welinder;18;Norway;185;168;CB;54;69;0,23;Right;2;2;1;Medium; Medium;Normal (185+);Norway;Sarpsborg 08;64
222434;董宇;27;China PR;183;165;RB;54;54;0,1;Right;3;2;1;Medium; Medium;Normal (170-185);China PR;Zhejiang;62
248290;Shubham Sarangi;22;India;179;150;RB;54;60;0,16;Right;3;2;1;Low; High;Normal (170-185);India;Odisha Fc;58
258018;Cameron Ballantyne;22;Scotland;187;165;CM;54;63;0,24;Right;3;2;1;Medium; Medium;Lean (185+);Scotland;St. Johnstone;64
262627;Justin Forst;19;Austria;180;154;ST;54;68;0,25;Right;3;2;1;Medium; Medium;Lean (170-185);Austria;Wsg Tirol;65
272355;Diesel Herrington;17;Australia;188;179;CB;54;73;0,25;Right;3;2;1;Low; Medium;Normal (185+);Denmark;Agf;68
248292;Mohammad Nawaz;22;India;174;154;GK;54;63;0,21;Right;3;1;1;Medium; Medium;Normal (170-185);India;Mumbai City;62
248294;Saviour Gama;25;India;165;130;LB;54;58;0,14;Left;2;2;1;Medium; Medium;Lean (170-);India;Goa;60
273639;Tobias Vonheim Norbye;17;Norway;186;168;CB;54;75;0,325;Right;2;2;1;Medium; Medium;Normal (185+);Norway;Tromsø;62
263400;Lincoln McFayden;20;England;170;141;LWB;54;66;0,25;Left;3;2;1;High; Medium;Lean (170-);Wales;Swansea City;69
250856;Amarjit Singh Kiyam;21;India;171;137;CM;54;65;0,24;Right;3;2;1;Medium; Low;Lean (170-185);India;East Bengal;58
231146;Waleed Al Enazi;25;Saudi Arabia;190;176;GK;54;57;0,11;Right;3;1;1;Medium; Medium;Lean (185+);Saudi Arabia;Al Fateh;68
262379;Michael Halliday;19;United States;183;159;RB;54;70;0,275;Right;3;2;1;Medium; Medium;Lean (170-185);United States;Orlando City;69
248301;Kamaljit Singh;26;India;185;176;GK;54;58;0,12;Right;3;1;1;Medium; Medium;Normal (185+);India;East Bengal;58
253677;韩东;21;China PR;182;159;LM;54;67;0,275;Right;2;2;1;Medium; Medium;Normal (170-185);China PR;Henan;65
259311;Rohit Danu;19;India;173;130;LW;54;64;0,23;Right;3;2;1;Medium; Medium;Lean (170-185);India;Hyderabad;61
275440;Aaron Akalé;17;France;181;161;ST;54;70;0,275;Right;3;2;1;Medium; Medium;Normal (170-185);Switzerland;Basel;69
270065;Ben Lloyd;17;Wales;175;143;CAM;54;71;0,275;Left;3;2;1;Medium; Medium;Lean (170-185);Wales;Swansea City;69
271093;Kailin Barlow;19;Republic of Ireland;181;161;CAM;53;65;0,22;Right;3;3;1;Medium; Medium;Lean (170-185);Republic of Ireland;Sligo Rovers;59
272887;Xavier Valdez;18;Dominican Republic;198;159;GK;54;69;0,22;Right;2;1;1;Medium; Medium;Lean (185+);United States;Houston Dynamo;67
241401;Scott Moloney;22;England;189;168;GK;54;60;0,14;Right;2;1;1;Medium; Medium;Normal (185+);England;Barrow;62
257529;Hamad Abdan Al Abdan;22;Saudi Arabia;165;134;LM;54;65;0,24;Right;3;3;1;Medium; Medium;Lean (170-);Saudi Arabia;Al Khaleej;65
272380;Noah Karunaratne;19;New Zealand;186;154;LW;54;67;0,25;Right;3;3;1;Medium; Low;Lean (185+);New Zealand;Wellington Phoenix;64
268541;Filip Trpchevski;19;North Macedonia;183;165;RW;54;73;0,275;Right;3;2;1;Medium; Medium;Normal (170-185);Sweden;Häcken;67
274685;Patrick Agyemang;21;Ghana;193;179;ST;54;64;0,24;Right;3;2;1;High; Low;Lean (185+);United States;Charlotte;69
248317;Michael Soosairaj;27;India;174;141;LW;54;54;0,11;Right;3;2;1;Medium; Low;Lean (170-185);India;Odisha Fc;58
270590;Alan Madaliński;16;Poland;186;168;GK;54;68;0,21;Right;3;1;1;Medium; Medium;Normal (185+);Poland;Miedź Legnica;65
248318;Mohammad Mobashir Rahman;24;India;172;157;CM;54;61;0,22;Right;3;2;1;Medium; High;Normal (170-185);India;East Bengal;58
261886;柏杨;24;China PR;192;165;CB;52;55;0,1;Left;3;2;1;Medium; Medium;Lean (185+);China PR;Beijing Guoan;64
263679;Arquimides Ordoñez;18;Guatemala;188;161;LM;54;68;0,25;Right;2;3;1;Medium; Medium;Normal (185+);United States;Cincinnati;69
270848;Sidiki Camara;19;Switzerland;178;143;CM;53;69;0,24;Right;3;2;1;Medium; Medium;Lean (170-185);Switzerland;Servette;69
253697;Sahil Tavora;26;India;169;148;CDM;53;56;0,11;Right;3;2;1;Low; Low;Normal (170-);India;Hyderabad;61
262914;Scott Simons;18;England;183;163;GK;53;62;0,17;Right;2;1;1;Medium; Medium;Normal (170-185);England;Carlisle United;62
266499;Hyo Joon Jang;22;Korea Republic;174;148;RB;53;62;0,2;Right;3;2;1;Medium; Medium;Normal (170-185);Korea Republic;Seongnam;61
271878;Selmin Hodža;19;Switzerland;178;157;RWB;53;68;0,21;Right;2;2;1;Low; Medium;Lean (170-185);Switzerland;Zürich;68
274695;Carl Fredrik Urban Ljungberg;18;Sweden;180;165;CM;53;70;0,24;Right;3;2;1;Medium; Medium;Normal (170-185);Sweden;Degerfors;63
271112;Gavin Beavers;17;United States;193;183;GK;52;76;0,23;Right;2;1;1;Medium; Medium;Normal (185+);United States;Real Salt Lake;68
273672;Claudiu-Gabriel Niculescu;18;Romania;184;148;CB;53;73;0,24;Right;2;2;1;Medium; Medium;Normal (170-185);Romania;Botoşani;63
261897;Evan Marley Khouri;19;England;179;161;LM;53;67;0,22;Left;3;3;1;Medium; High;Lean (170-185);England;Grimsby Town;61
273674;Raul Gabriel Bucur;19;Romania;175;148;ST;52;60;0,17;Right;2;2;1;Low; Medium;Normal (170-185);Romania;Petrolul 52;64
267787;Anthony Marcucci;22;United States;191;190;GK;53;60;0,16;Right;1;1;1;Medium; Medium;Normal (185+);United States;New York Rb;69
240395;陈泉江;21;China PR;175;139;RB;53;62;0,2;Right;3;2;1;Low; High;Lean (170-185);China PR;Guangzhou;61
248587;Alin Răzvan Fică;21;Romania;181;152;CM;53;65;0,23;Left;3;2;1;Medium; Medium;Lean (170-185);Romania;Cfr Cluj;68
271885;Sebastian Stahlfest;18;Denmark;183;154;CM;53;69;0,24;Right;3;2;1;Medium; Low;Normal (170-185);Denmark;Aab;67
261901;刘家辉;21;China PR;185;181;CB;53;61;0,2;Right;3;2;1;Medium; Medium;Normal (185+);China PR;Henan;65
271374;Edoardo Piana;18;Italy;197;203;GK;53;63;0,17;Right;1;1;1;Medium; Medium;Normal (185+);Italy;Udinese;75
272656;Victor Andersson;17;Sweden;175;148;LM;53;73;0,25;Right;3;3;1;Medium; Medium;Lean (170-185);Sweden;Aik;67
261907;张祥硕;21;China PR;181;168;LWB;51;57;0,09;Left;3;2;1;Medium; Medium;Lean (170-185);China PR;Cangzhou Mighty Lions;61
271637;Hussain Alsebyani;21;Saudi Arabia;168;132;LB;53;63;0,2;Left;3;2;1;Medium; Medium;Normal (170-);Saudi Arabia;Al Shabab;71
251414;Danú Kinsella-Bishop;20;Republic of Ireland;178;168;ST;51;58;0,12;Left;3;2;1;High; Medium;Lean (170-185);Republic of Ireland;Ucd;54
260630;Jonny Yull;17;Australia;174;154;CAM;53;70;0,23;Right;4;3;1;Medium; Medium;Lean (170-185);Australia;Adelaide United;64
270615;Rudy Boulais;20;France;188;165;GK;53;60;0,16;Right;3;1;1;Medium; Medium;Normal (185+);France;Quevilly Rouen;65
270616;Hugo Ozée;22;France;184;170;CB;53;61;0,2;Right;2;2;1;Low; Medium;Normal (170-185);France;Quevilly Rouen;65
267802;Antonio Carrera;18;United States;190;150;GK;53;70;0,21;Right;2;1;1;Medium; Medium;Lean (185+);United States;Dallas;68
270106;Laurin Mack;18;Germany;185;176;GK;53;67;0,19;Right;3;1;1;Medium; Medium;Normal (185+);Germany;Freiburg Ii;62
271131;Nawaf Al Suhaymi;27;Saudi Arabia;168;128;CAM;53;53;0,1;Right;3;2;1;Medium; Medium;Lean (170-);Saudi Arabia;Al Batin;64
269085;Liam Harvey;17;Scotland;178;154;ST;53;76;0,3;Right;3;2;1;Medium; Medium;Lean (170-185);Scotland;Aberdeen;66
270621;Killian Corenthin;21;France;180;152;CM;53;61;0,21;Left;2;2;1;Medium; Medium;Normal (170-185);France;Quevilly Rouen;65
269086;Dylan Lobban;16;Scotland;175;150;CAM;53;79;0,375;Right;3;3;1;Medium; Medium;Lean (170-185);Scotland;Aberdeen;66
274464;Emre Yabantas;18;Austria;180;161;RB;53;68;0,21;Right;2;2;1;Medium; Medium;Lean (170-185);Austria;Rheindorf Altach;64
269091;Themi Antonoglou;21;Canada;175;139;LB;53;62;0,2;Left;2;2;1;Medium; Medium;Lean (170-185);Canada;Toronto;70
261667;Matthew O’Brien;19;Republic of Ireland;178;157;CAM;52;59;0,16;Right;2;2;1;Medium; Medium;Normal (170-185);Republic of Ireland;Drogheda United;56
269606;Cody Collins;17;England;190;154;CB;53;63;0,18;Left;2;2;1;Medium; High;Lean (185+);England;Mansfield Town;62
271912;Joshua Edwards;18;Wales;180;132;CM;54;69;0,25;Left;2;2;1;Medium; Medium;Lean (170-185);Wales;Newport County;61
275240;Javier Mena;16;Colombia;175;154;CB;53;74;0,275;Right;3;2;1;Medium; Medium;Lean (170-185);Colombia;Deportivo Pereira;69
253738;梁少文;20;China PR;187;172;CB;53;66;0,21;Left;3;2;1;Medium; Medium;Lean (185+);China PR;Beijing Guoan;64
269611;Henrik Molvær Melland;17;Norway;178;141;CM;53;72;0,23;Right;3;2;1;Medium; Medium;Lean (170-185);Norway;Aalesund;63
224555;徐嘉敏;28;China PR;192;176;GK;53;56;0,09;Right;3;1;1;Medium; Medium;Lean (185+);China PR;Tianjin Jinmen Tiger;61
257580;Federico Brancolini;20;Italy;192;172;GK;53;65;0,2;Right;1;1;1;Medium; Medium;Lean (185+);Italy;Lecce;73
269613;Rohan Luthra;20;England;195;176;GK;53;70;0,22;Right;3;1;1;Medium; Medium;Normal (185+);Wales;Cardiff City;68
263214;Sam Tickle;20;England;187;163;GK;52;66;0,17;Right;2;1;1;Medium; Medium;Normal (185+);England;Wigan Athletic;69
269615;Ola Wasiri Williams;22;England;185;172;CB;52;60;0,17;Right;2;2;1;Medium; Medium;Normal (185+);Republic of Ireland;Dundalk;60
273457;Teddy Mfuni;18;England;189;154;CB;53;68;0,2;Right;2;2;1;Medium; Medium;Lean (185+);England;Oxford United;65
261425;Imran Khan;27;India;170;137;LW;53;53;0,1;Right;3;2;1;Medium; Low;Normal (170-);India;Northeast United;57
271154;David Sala;17;Romania;180;161;CDM;52;72;0,21;Right;2;2;1;Medium; High;Lean (170-185);Romania;Universitatea Craiova;67
243506;周鑫;24;China PR;183;161;CB;53;60;0,17;Right;3;2;1;Medium; Medium;Lean (170-185);China PR;Shenzhen;61
260146;Lara Sharma;22;India;195;176;GK;53;62;0,18;Right;1;1;1;Medium; Medium;Lean (185+);India;Bengaluru;61
270899;Noah Wagner;17;Germany;185;165;CB;53;72;0,22;Right;3;2;1;Medium; Medium;Lean (185+);Germany;Freiburg Ii;62
262452;Alexandru Blidar;19;Romania;179;148;RM;53;66;0,22;Right;2;2;1;Medium; Medium;Lean (170-185);Romania;U Craiova 1948;65
263220;Nawaf Al Areefi;20;Saudi Arabia;179;141;LB;53;64;0,2;Left;3;2;1;Medium; Medium;Lean (170-185);Saudi Arabia;Al Tai;65
266292;Jannik Horz;19;Germany;193;181;GK;53;66;0,19;Right;3;1;1;Medium; Medium;Lean (185+);Germany;Eintracht Frankfurt;78
269621;Stig Åke Johan Kenneryd;18;Sweden;195;181;CB;53;70;0,22;Right;2;2;1;Medium; Medium;Normal (185+);Sweden;Värnamo;62
271927;Mark Byrne;21;Republic of Ireland;185;163;GK;53;58;0,12;Right;2;1;1;Medium; Medium;Normal (185+);Republic of Ireland;Dundalk;60
271416;Lucas Ziegler Jensen;18;Denmark;184;168;GK;53;72;0,21;Right;2;1;1;Medium; Medium;Lean (170-185);Denmark;Brøndby;69
274489;Fabian Pekruhl;23;Germany;193;192;GK;53;58;0,11;Right;3;1;1;Medium; Medium;Lean (185+);Germany;Verl;63
272957;Meshari Al Nemer;18;Saudi Arabia;176;159;ST;53;66;0,22;Right;4;2;1;Medium; Medium;Normal (170-185);Saudi Arabia;Al Nassr;73
275005;Liam Smith;18;Scotland;170;132;RW;53;70;0,24;Left;3;3;1;Medium; Medium;Lean (170-);Wales;Swansea City;69
271166;Roberto Voican;19;Romania;175;150;CM;53;66;0,22;Right;2;2;1;Medium; Low;Lean (170-185);Romania;Voluntari;65
257854;Jack Newman;20;Scotland;188;154;GK;53;67;0,2;Right;2;1;1;Medium; Medium;Normal (185+);Scotland;Dundee United;66
260414;Abbas Sadiq Al Hassan;18;Saudi Arabia;186;168;CDM;53;73;0,25;Right;3;2;1;Medium; Medium;Lean (185+);Saudi Arabia;Al Fateh;68
271936;Nassim Elouarti;17;Germany;180;159;CDM;52;64;0,17;Left;2;2;1;Medium; Medium;Normal (170-185);Germany;Wehen Wiesbaden;65
272448;Diego Tobías Cabrera Amarilla;17;Bolivia;175;152;ST;48;63;0,11;Right;2;2;1;Medium; Medium;Normal (170-185);Bolivia;Oriente Petrolero;63
268609;Asad Kasumovic;20;Australia;185;174;ST;53;66;0,23;Right;4;2;1;High; Low;Normal (185+);Australia;Adelaide United;64
273729;Jamie Andrews;19;England;185;154;CM;52;61;0,17;Left;3;2;1;Medium; Medium;Lean (185+);England;West Bromwich Albion;72
266819;Samuel Owusu;21;Ghana;188;185;CB;53;60;0,18;Right;2;2;1;Low; Medium;Normal (185+);United States;New York City;68
